name,comment,star
A Khoa,"Mới nhận máy tối qua , có vài nhận xét . Máy nghe gọi khoảng 3 phút là bắt đầu nóng , mình mới cài mỗi zalo và báo mới nhưng pin tụt nhanh , lâu lâu lướt facebook khoảng 5p rồi thoát ra khoảng 2h pin tụt từ 48 xuống còn 30 % , cảm biến vân tay trên màn hình hay hiện ra và đơ lun trên đó ,phải tắt màn hình và mở lại thì hết, camera chụp ko đc đẹp , màn hình sáng đẹp , mình chưa chơi thử các game nên chưa có đánh giá gì nhiều chỉ mới đc vậy thôi .",3
TriỆU QuỐC ĐạT,"Nói chung máy dùng mượt mà, pin tốt, chất lượng màn hình đẹp. Tuy nhiên nếu cải thiện được phần cằm dưới mỏng hơn chút là đẹp",5
CÔNg Khanh,"Mới nhận máy xem sài thêm vài bửa nữa có ổn hay ko, vô cài đặt để thêm vâng tay khác thì máy bị treo luôn, làm phải khởi động lại máy. Pin tuột hơi nhanh.",3
ĐAm.Jr,Mới nhận được máy hôm qua tess thấy ổn ...sài lâu rồi không biết như thế nào .tốt trong tầm giá,5
NÔNg ThÚY Lan,"máy ms vào game đc lúc là nóg máy và sụt pin nhah, k biết do pin hay máy lỗi nóg nhah dã man ấy",3
LÊ HÂN,Thiết kế đẹp mắt. Cảm ứng rất là ngon.camera 25 chấm mà cảm thấy xấu thua oppo a3s.pin sụt khá là nhanh.mh đã dùg samsung m20 pin 5000 mà dùng đc khoảng 2ngay mà con này pin 4000 khéo dùng chưa đến 1 ngày hết. Chốt lại là ngon nhung pin ko ngon,3
Quang,"Hình thức đẹp...camera tạm ổn... pin ok... Tuy vỏ nhựa nhưng khá chắc chắn...tỏa nhiệt nhanh...kết nhất là vào mạng nhanh, so với con Xiaomi A2 thì nhanh hơn rất nhiều...cho 5 sao động viên.",5
ThÚY,"Đã nhận máy, nhìn chung rất hài lòng, máy gọn nhẹ, camera chụp đẹp, màu đẹp, chỉ có điều vân tay ko nhạy",4
P.H.L,"Samsung dạo này làm ăn mất hình ảnh quá. Sáng vừa nhận điện thoại mới, tối về màn hình bị lỗi, dù nâng như nâng trứng. Bực không tả nổi.",1
ĐạT,Facebook ko tag tên bạn bè được viết stt hay đăng ảnh đều vậy cứ quay đều quay đêu thôi,1
Phan VĂN HoàI,"Mới nhận được hàng trưa hôm nay, nói chung camera ổn, chơi game liên quân pbug ok ngon không lag, còn phần pin tuột hơi nhanh, màn hình hiển thị đẹp , để sử dụng lâu dài sẽ đánh giá thêm, cám ơn tgdđ tại huyện cần đước long An phục vụ nhiệt tình,...",5
NguyỄN ĐạT,Mới lấy máy a50 hồi chiều nhưng lỗi ko tag tên bạn bè trên facebook dc đăng stt hay đăng ảnh ko thể tag dc tên cứ quay đều quay đều thôi,1
NgÂN,5 sao cho nhân viên của tgdd...còn máy thì khi nhận đã hài lòng vì quá bắt mắt...,5
NguyỄN ThỊ ThẤT,Lúc mới mua mượt còn về sao không biết Luôn luôn ủng hộ thế giới di động :) ....,5
Bui Anh Dai,mới nhận máy sáng này nhìn chung mấy mượt sử dụng 1 thời gian xem sao đã rồi đánh giá tiếp,5
LittleViewHomestay,Sản phẩm xứng đáng với số tiền tầm trung. Ủng hộ TGDD nhiều hơn về dịch vụ khách hàng.,5
Phan ĐứC Anh,Lần đầu tiên xài điện thoại mà mặt kính giòn như vậy .đụng xíu là vỡ . 😭 ai mua máy này thì nhớ trang bị full protecter cho em nó nha,3
HÀ ThỎA,Dùng mà cảm ứng loạn lên hết. Chả biết sao. Chán. Nếu cảm ứng không loạn thì dùng cũng được,1
NHỚ,Samsung A50 đang xuất hiện lỗi sử dụng messenger xoay ngang màn hình lúc biết tin nhắn không thể nhìn thấy kí tự đã viết. Tôi cập nhật rất nhiều phiên bản nhưng samsung chưa khắc phục điều này,3
NguyỄN HiỀN,Khuyên mọi người k nên mua rất phí tiền mua con này thà mua mấy con trung quốc xài sướng hơn Chơi game rất giạt lác pin nhanh tụt khuôn mặt nhận diện lâu vân tay nhận diện rất tệ camera sau rất dễ nứt mình mua r k làm gì để túi quần cũng bị nứt mẹ mình xài cũng v chụp hình như xác sống zombie nghe nhạc loa thời gian sẽ rè sạc nhanh j k pk phải hơn 1 tiếng mới đầy,1
NhẬT LỆ,Mk sài đk 3 tháng máy sạc nhanh. Pin trâu. Nhưng thường xuyên bị rựt và đơ. Đến tgdd sửa r ve dùng vẫn bi vậy. K quay đk video nen danh chiu thui ak,2
NguyỄN Phong ĐIỀN,Tui sai đúng 1 nam. Tu khi nâng cấp lên 10. Toi thay bt. A chi có sai lên 10. Thi lên youtobe tham khảo nguoi ta chi cho sai máy ko bị lag hay đơ. Vô đây gõ bàn phím chê nay nọ. Đt gia tam trung thì có nay mất kia chứ. Muốn tốt han thi bo tien ra mua may cái 20 30 chục triệu di sẽ tot mà tốt cung chỉ 80 90% la cùng,5
Tuyen,Đổi sang chip snapdragon đi samsung.chíp exynot chậm lắm.người dùng đánh giá ko cao với con chíp của hãng,3
PhƯơNg,Điện thoại loa ngoài và mic bị dè và chập chờn k nghe rõ.nhiều lúc phải khởi động lại máy mới hết .,1
Van Van,máy loạn cảm ứng liên tục. chán mong ss sữa lỗi. Lâu lâu thì bị đơ và lang. mỗi cái chữ thôi mà viết chữ b ra chữ n,1
BÀN TuẤN Anh,Mua máy hồi tháng 9 2019.về máy nóng+mồ hôi hay hơi nước trên màn là bị loạn cảm ứng đi bảo hành 1 lần về vẫn như vậy(chán).đều là sim viettel 4G.mà lắp mayd oppo lươt wep chơi game mượt k giật lác.lắp vô samsung A50 không có sóng chứ còn chưa nói đến 4G.có 4G chơi game thì giật mạng yếu thôi rồi.cảm ứng vân tay từ khi mua về không sử dụng đk luôn.lần đầu sử dụng samsung mà thất vọng quá.sẽ không bao giờ mua samsung nữa...,1
TỦN,Đã dùng 1 năm. Ram6. Ổn. Nuột. Vân tay cài 2 là 1. Đã lên 10. K rõ các bạn dùng sao. Mình pubg. Bom vng. Mess tá lả. Máy nuột... Hết....,5
Luong Anh Tien,Máy tốt giá ok mua giá 6.4 triệu mà chất lượng tuyệt vời. Không hiểu sao mọi người lại chê dữ vậy,5
DƯơNg TuyẾT,"Máy loạn cảm ứng, nhận diện vân tay kém, bắt sóng và wf kém. Được cái pin trâu và thiết kế đẹp mắt.",3
LÊ VĂN ThiÊN PhÚC,"Mình đã mua và sai đc 1 tháng, theo như mình thấy thì sản phẩm rất tốt ạ, chơi game thì mượt mà, các bạn chịu khó mỗi khi chơi game xong thì quét rác và tối ưu hoá ứng dụng để lần sau chơi sẽ đc mượt mà hơn ạ, có FPS cao nhưng nếu ko mở FPS cao thì vẫn chs game rất là ok ạ. Camara thì chụp hình rất đẹp, có bị vỡ hình 1 xíu nhưng ko quá tệ ạ, cũng có nhìu tính năng trong việc chụp hình. Nói về độ nhạy thì các bạn chịu khó lên Youtube để xem cách tăng độ nhạy và áp dụng vào thì sẽ rất mượt, vì mình đã làm rồi ạ. Pin thì cũng trâu, đủ để sài trong khoảng 1 ngày để chơi game, lướt Face và nhắn tin ạ, nếu ko đủ mn có thể sạc thêm vì có chế độ sạc nhanh nên ko lo nhưng mình khuyên các bạn cố gắng sử dụng tiết kiệm để sử dụng đc trong 1 ngày nếu ko pin sẽ dễ bị giảm tuổi thọ. Nói chung là về tầm giá thì chiếc SamSung A50 này cũng rất là ok ạ, các bạn tham khảo kĩ ở các đánh giá khác để bt rõ hơn. Đó là cảm nhận của mình sau khi dụng đc 1 tháng",5
TuẤN ViỆT,"- Hơi giật lag chưa rõ nguyên nhân, mặc dù không bị tràn Ram - Sóng nghe gọi bắt kém - wifi sóng khỏe (so với j7 2016 thấy khỏe hơn) - Một số app không dùng đã tắt, nhưng tự động bật lại và tự động cập nhật: vd: facebook, chrome, youtube (3 aap này dùng bằng trình duyệt sẽ đỡ bị quảng cáo, nếu muốn tắt thì phải cập nhật và tắt từ ngoài màn hình ứng dụng) - Pin tạm ổn, dùng liên tục khoảng 5h, sạc khá nhanh Tóm lại với mức giá 4,9 củ là ok rồi!😀",4
NhÂN,Máy tốt.. Xài khá hài lòng Chơi game cũng khá ổn.. Máy Hơi nóng nhưng tạm chấm nhận,4
ĐứC ThẮNg,"Đã dùng 1 năm : Máy đẹp mỏng nhẹ, pin cực trâu, để qua đêm hao 1% . Máy bắt 4G,wifi kém, nhiều khi đơ luôn. Nói chung máy này làm cảnh thì ok, xài internet thì chân vãi luôn...",1
NguyỄN Mai Linh,"Lúc mình mua về được vài tuần thì máy thông báo ổ sạc ẩm không cho sạc.Đem ra bảo hành thì nhân viên chỉ lau qua,không xem kĩ nhưng về có sạc được,1 thời gian sau màn hình máy tím hết không sử dụng được,mình phải đem ra tận chỗ của samsung để sửa và mất thêm 3 triệu",2
TrÍ,sài đc 1 tháng thì thấy tình trạng bị lag xảy ra thường xuyên. Mình ko biết nó bị gì mong được gúp đỡ,4
ThẢO NgÂN,Mọi thứ đều ok. Chỉ riêng camera trước buổi tối hay ở những chỗ ánh sáng yếu chụp ảnh đều bị nhiễu sọc,2
Trang NguyỄN,"Ủa sao mọi người chê dữ vậy? Mình dùng thấy ổn, pin trâu, chơi game tầm trung thì mượt, còn các game cấu hình nặng thì đưng kêu vì trong tầm giá và dòng chip ntn thì em nó đã đảm đương khá tốt nhiệm vụ của mình rồi. Thỉnh thoảng có bị loạn cảm ứng và bàn phím nhưng tắt đi bật lại là ổn, vân tay nhạy, hình ảnh rõ nét, màn hình tràn viền xịn và sang vô cùng. Loa tốt, âm thanh ổn chỉ là hơi thiếu bass thôi nên khuyến khích sd tai nghe hơn là loa ngoài. Cái gì cũng vặn vẹo đòi đẹp, đòi tốt? Sao không bỏ tiền ra mua cái khác ở tầm giá cao hơn?",5
LÊ Thao Thao,Sam sung a50 pin 4000 mà sài mau hết pin quá...pin tuột rất nhanh nản thiệt....mong sam sung ra phần mềm mới kéo dài tuổi thọ pin lâu hơn....,2
TrƯơNg Minh KỲ,máy sử dụng khá ổn với mình. với ng chỉ có nhu cầu xem phim chụp ảnh thì máy này khá tốt với mức giá. chụp xóa phong khá đẹp.,5
PhÚ Trong,Máy rất ok nếu nhưng mà ai chơi game lag thì do wifi hoặc 4G gì đó chứ máy rất mạnh Nhưng dùng 4G vs WiFi nó kì kì lúc nóng lúc ko Camera trước nếu có đủ độ sáng thì chụp ms đẹp Camera s thì chụp tạm Pin thì dùng rất lâu Nhưng sạc chuẩn vs sạc nhanh thì pin nó cũng như v chỉ khác là sạc nhanh nó nóng máy thôi,5
VÕ ThÀNh ĐàI,"Nói thiệt mình sẽ không bao giờ mua samsung nữa thất vọng quá , bắt sóng kém vkl mạng lag liên tục",1
NgÔ ThỊ HuyỀN,"Dùng dk gần 1 năm.. Máy vân tay k nhạy, lỗi main , lỗi nhiều lắm .... Gửi bảo hành thì hãng báo lại giá bh mất 2,3 tr . khuyên mn đừng nên mua con này",1
KiỆT,Tẩy chay sam sung là có thiệt. Mức giá nè mà thua cả dt trung quốc. Vân tay thì chậm. Pin mau tuột.. Chơi game thì lag. Lâu lâu cảm ứng bị đơ. Bắt sóng thì íu.. Quá tệ,1
Duy,Quá tệ máy kém sóng lag thỉnh thoảng chơi game bj lag giật vân tay bất tiện quá thất vọng về ss,1
LÊ QuỐC HƯNg,"Điện thoại sử dụng khá tốt, chụp ảnh ở mức tạm được, selfe thì ổn, bảo mật vân tay, khuôn mặt thì tốt, pin thì sử dụng được ngày, xài ít thì đc hai ngày (cũng thoải mái lắm) màn hình thì nói chung là ổn",5
TrỊNh ThỊ DiỄM,"Mình mua máy được vài tháng nhưng được một thời gian thì lag, loa dè, máy sập màn hình, thất vọng.",1
VÕ Huy,"Máy sài trong tầm giá này khá ổn định, mua máy được 4 tháng chơi game chưa thấy bị giật lag, pin thì sài cũng ok, chụp thì khỏi bàn, vân tay lúc nhanh lúc chậm. Nói chung khá ok",5
KÝ ThỊ HỒNg GiÀU,"Em này dùng khá ngon, pin trâu, màu sắc và âm thanh rất ok. Đối với mình với giá này thì a50 ở mức đáng mua. Tuy nhiên đôi lúc màn hình hơi lag. Nhưng chung quy em này mình thấy ok",4
ĐạT,Sau gần 1 năm sử dụng kết luận là samsung a50 Không chơi liên quân được nha mọi người. Đơ giật lag,1
PhẠM Khac TÙNg,máy dùng thì gọi là tạm được vì giá này thì chỉ được thế nhưng Vân tay phải nói là quá chán luôn,3
Mai ThẢO,"Sau hơn 2 tuần sử dụng thì mình xin nhận xét về em này như sau: về thiết kế nhìn chung là đẹp. Pin xài cực lâu mà sạc thì cực nhanh luôn. Máy chạy mượt mà không bị lag. Có nhiều tính năng cần thiết. Về camera trước mình thấy khá ảo ( Giống OPPO vậy đó) tuy nhiên thì có thể điều chỉnh cường độ nhé. Về camera thì có đầy đủ tính năng, chụp sắc nét, nhưng chụp ban đêm có phần không ổn lắm. Vân tay không được nhạy lắm nhưng có thể chấp nhận. Tóm lại với những bạn có nhu cầu sử dụng đơn giản ( vì mình không chơi game) thích chụp ảnh thì nên mua nhé. Cảm ơn ạ.",5
TrÚC DiỆP,"Mới mua về xài được, xài lâu máy bị đơ cảm ứng lag ko bấm được, đem ra tgdd thì bảo do tải nhiều ứng dụng quá mà trong khi đó bộ nhớ trong thì tới 4gb chẳng tải được gì nhiều vì lag máy",2
Nguyen Van Phuoc Loi,Đã dùng 6 tháng máy cảm ứng mượt pin trâu màn hình 2 chậm hoạt động rất nhảy nói chung rất ok nhận xét 5 sao,5
LuÂN,"Mình dùng từ lúc nó ra mắt tới giờ . Pin ngon sài lâu . Chơi game cũng ổn . Cam trước , sau xịn sò . Màng hình nét . Quay phim cũng ok nhưng hơi nhòe . Yêu samsung nhất",5
NguyỄN Minh NhỰT,"Mình dùng được hơn 6 tháng rồi đáp ứng ởn tất cả mọi mặt khi sử dụng. Từ game mượt (pubg setting hd fps cao, lq thì mức đồ họa cứ để cao chơi vẫn 59-60fps bình thường), cam chụp tốt trong tầm giá ko có gì để chê, màng hình thì đẹp xuất sắc, nhưng mà pin tuy 4000 nhưng hơi hẻo nếu chơi game còn nếu dùng fb youtube thì vẫn thừa cho 1 ngày, cảm biến vân tay thì hơi chậm lúc mới mua tui thì dùng tầm tháng thứ 4 là thấy nó cũng nhanh bình thường tuy có đôi lúc ko nhận vì tay dơ, lưng nhựa thì dễ trầy nhưng đeo ốp thì oke, và cuối cùng thì máy có thiết kế rất mỏng nhẹ cầm rất sướng tay.",5
TrÍ,Mấy thánh cài ứng dụng ba láp cho cố dô rồi la sp lỗi vân tay kém coi lại đi. Tay ẩm thì nhấn cái j ăn mà nói loạn vs ko nhận vân tay,5
ĐOÀNVƯơNg,"Hao pin cực nhanh...chơi game lag liên tục ,nói chung là cực kì tệ thua cả con máy tầm 3 4tr",1
Phan HoÀNg ThiÊN,"Xài mà muốn đập máy, để 3g còn chạy tạm nhưng vẫn yếu. Bật 4g lên mạng sập lên sập xuông. Dòng máy gì lỗi",1
Thanh,"Dòng điện thoại này nhiều máy bị loạn cảm ứng, nhảy loạn xạ. Mang đi bảo hành về vẫn bị.",1
NguyỄN CÔNg TẠO,Sam sung a50 với oppo k3 con nào có tính năng chơi game mượt chụp hình đẹp sạc bao nhiêu giờ❤,4
ViỆT NguyỄN,"Mua được 1 tuần, gọi đt loa rất bé, khó nghe, mất sạc nhanh. Tính năng khác đều ổn",3
NguyỄN VĂN PhÁT,"Máy không làm gì cả thì hơi ấm ấm phần đầu . Pin tuột khá nhanh . Vân tay thì đôi khi nhận ra đôi khi nhận tới lần thứ 5 ,6 mới ra . Nói chung thất vọng",1
HiỀN,Sao điện thoại hay bị rớt sóng quá vậy ad. Cảm biến vân tây cực tệ. Điện thoại mở 24/24 khách gọi nói bị thuê bao hoài. Nản.,2
